name,x,y,county,ordinal_cat,COVID-19 danger
Chevron,-120.45571090000001,36.8570553,Fresno,3,Medium Risk
ARCO 42933,-118.1315997,34.1781615,Los Angeles,3,Medium Risk
Panther Petrol,-118.1213632,34.1688045,Los Angeles,3,Medium Risk
Shell,-118.28286509999998,34.0034482,Los Angeles,3,Medium Risk
76,-118.282967,34.0039907,Los Angeles,3,Medium Risk
Chevron,-118.2822428,34.0106834,Los Angeles,3,Medium Risk
Hi Sahara Oasis,-115.1831504,34.817272700000004,San Bernardino,0,
ampm,-120.94872240000002,37.5943162,Stanislaus,2,Mild Risk
Chevron,-120.9381625,37.5797441,Stanislaus,2,Mild Risk
Circle K,-120.8354741,37.07401160000001,Merced,3,Medium Risk
Chevron,-119.6575798,37.5371407,Fresno,1,Low Risk
Unknown Name,-119.95852909999999,34.577178,Santa Barbara,2,Mild Risk
Richmond Gas 1,-122.35157749999999,37.92536670000001,Contra Costa,2,Mild Risk
Stop and Save Gasoline,-122.3479565,37.925404799999995,Contra Costa,2,Mild Risk
Valero,-122.33397179999999,37.9256208,Contra Costa,2,Mild Risk
Arco,-118.0866497,34.1459191,Los Angeles,3,Medium Risk
Shell,-116.69258549999999,34.828854,San Bernardino,1,Low Risk
Unknown Name,-119.0386017,34.223892799999994,Ventura,3,Medium Risk
Unknown Name,-121.8652655,37.2653047,Santa Clara,3,Medium Risk
Gas & Go,-120.8398354,38.905194200000004,El Dorado,1,Low Risk
Unknown Name,-118.26590870000001,34.0467457,Los Angeles,3,Medium Risk
Shell,-121.34789939999999,38.66050870000001,Sacramento,3,Medium Risk
Arco,-121.29161599999999,38.6643184,Sacramento,3,Medium Risk
Chevron,-121.2725793,38.6635784,Sacramento,3,Medium Risk
76,-121.070425,38.65398010000001,El Dorado,2,Mild Risk
Mobil,-120.71043770000001,38.7360814,El Dorado,1,Low Risk
Chevron,-120.53048009999999,38.7602159,El Dorado,1,Low Risk
Valero,-120.6178665,38.749665500000006,El Dorado,1,Low Risk
Unknown Name,-114.6105584,34.839927200000005,San Bernardino,0,
76,-116.16286370000002,34.727084000000005,San Bernardino,0,
Chevron,-116.6958438,34.83136079999999,San Bernardino,1,Low Risk
Unknown Name,-117.8067672,34.1033153,Los Angeles,3,Medium Risk
Unknown Name,-117.80676129999999,34.1027325,Los Angeles,3,Medium Risk
Clark's Travel Center,-116.2306767,33.727695000000004,Riverside,2,Mild Risk
Unknown Name,-122.24473940000001,37.858337,Alameda,3,Medium Risk
Mobil,-120.4355727,34.9163297,Santa Barbara,2,Mild Risk
Shell,-120.4355898,34.921128,Santa Barbara,2,Mild Risk
76,-120.4365976,34.918378000000004,Santa Barbara,2,Mild Risk
Anita's Spirit,-120.43641229999999,34.9310513,Santa Barbara,2,Mild Risk
Foods Co,-120.436426,34.9347239,Santa Barbara,2,Mild Risk
Easy Serv,-120.4364729,34.926560200000004,Santa Barbara,2,Mild Risk
Peppertree Chevron,-120.43595900000001,34.9680783,Santa Barbara,2,Mild Risk
Santa Maria Gas,-120.4353623,34.9680991,Santa Barbara,2,Mild Risk
Alliance,-120.43593770000001,34.9674925,Santa Barbara,2,Mild Risk
Gasco,-120.4459308,34.953495700000005,Santa Barbara,2,Mild Risk
USA,-120.45326299999999,34.9528779,Santa Barbara,2,Mild Risk
Gasco,-120.42520209999999,34.967436299999996,Santa Barbara,2,Mild Risk
Chevron,-120.42512579999999,34.9679361,Santa Barbara,2,Mild Risk
USA,-120.4198189,34.9386527,Santa Barbara,2,Mild Risk
Betteravia Mobil,-120.4166263,34.9232922,Santa Barbara,2,Mild Risk
Fuel Connection,-120.4166263,34.923869,Santa Barbara,2,Mild Risk
Unknown Name,-122.24689109999998,37.469705499999996,San Mateo,1,Low Risk
Chevron,-118.4856191,34.0141243,Los Angeles,3,Medium Risk
Kwik Serve Gas,-120.7204847,37.3901255,Merced,2,Mild Risk
Unknown Name,-121.4094503,38.4957791,Sacramento,3,Medium Risk
Valero,-120.5453197,39.308730499999996,Nevada,0,
Unknown Name,-124.1900761,40.7750686,Del Norte,2,Mild Risk
76,-121.0219091,39.2509076,Nevada,0,
Chevron,-121.097676,38.942438,Nevada,0,
Shell,-121.2268406,38.744335299999996,Sacramento,3,Medium Risk
ampm,-121.22526880000001,38.664243,Sacramento,3,Medium Risk
Arco,-121.41481259999999,38.6105864,Sacramento,3,Medium Risk
ampm,-121.2023628,38.6722093,Sacramento,3,Medium Risk
ampm,-121.183008,38.6573649,Sacramento,3,Medium Risk
Al's Gas,-120.9962672,37.724649600000006,Stanislaus,2,Mild Risk
Chevron,-121.0183311,37.6464261,Stanislaus,2,Mild Risk
Arco,-120.84947460000001,37.4724348,Merced,2,Mild Risk
76,-120.8495021,37.411337599999996,Merced,2,Mild Risk
Kwik Serve,-120.85154059999999,37.327230799999995,Merced,2,Mild Risk
76 Gas,-117.7920608,34.0617512,Los Angeles,3,Medium Risk
Unknown Name,-117.0713128,33.0938632,San Diego,3,Medium Risk
Shell,-121.38645279999999,38.6675438,Sacramento,3,Medium Risk
Chevron,-121.9645666,36.9734414,Santa Cruz,2,Mild Risk
1-Stop,-117.67018600000002,35.648305,Kern,0,
Portola Valley Fuel,-122.2088625,37.37200960000001,San Mateo,1,Low Risk
Chevron,-120.6809057,35.6146138,San Luis Obispo,2,Mild Risk
Arco,-120.6808176,35.6154566,San Luis Obispo,2,Mild Risk
Unknown Name,-120.6734413,35.6275221,San Luis Obispo,2,Mild Risk
Shell,-116.23402659999998,33.73643,Riverside,2,Mild Risk
Shell,-116.54291509999999,33.908355900000004,Riverside,2,Mild Risk
76,-116.8676473,33.92517,Riverside,2,Mild Risk
Shell,-116.9004281,33.925228499999996,Riverside,2,Mild Risk
Rocky Gas,-117.1138716,34.0240228,San Bernardino,1,Low Risk
Shell,-120.85467340000002,38.466182,Amador,1,Low Risk
Chevron,-120.8027619,38.37759570000001,Amador,1,Low Risk
Thrifty Gas,-117.09306550000001,32.5843272,San Diego,3,Medium Risk
Joes Travel Plaza,-121.291155,37.820584000000004,San Joaquin,3,Medium Risk
Shell,-117.0670402,33.0682285,San Diego,3,Medium Risk
Unknown Name,-119.6589381,35.6166416,Kern,3,Medium Risk
Pilot,-119.65883600000001,35.615811,Kern,3,Medium Risk
Unknown Name,-119.65707900000001,35.61657370000001,Kern,3,Medium Risk
Unknown Name,-119.65798590000001,35.6158412,Kern,3,Medium Risk
Unknown Name,-119.6571196,35.6156931,Kern,3,Medium Risk
Shell,-117.16197609999999,32.7501157,San Diego,3,Medium Risk
Pilot,-121.6298723,36.665615,Monterey,3,Medium Risk
Shell,-120.9081308,38.809474200000004,El Dorado,2,Mild Risk
Chevron,-121.7312986,36.4790528,Monterey,3,Medium Risk
Valero,-117.18647320000001,34.1088162,San Bernardino,1,Low Risk
Arco,-121.65465520000001,36.680754799999995,Monterey,3,Medium Risk
Shell,-121.65302220000001,36.68450120000001,Monterey,3,Medium Risk
76,-122.0141905,37.393096,Santa Clara,3,Medium Risk
Unknown Name,-118.37943829999999,33.970187700000004,Los Angeles,3,Medium Risk
Unknown Name,-120.83226440000001,39.1871971,Nevada,0,
Shell,-117.17575420000001,32.8199409,San Diego,3,Medium Risk
76,-121.9016123,36.582815999999994,Monterey,3,Medium Risk
Golden Bear,-121.94329479999999,40.7935804,Shasta,2,Mild Risk
Quik Stop,-121.9570883,36.990585100000004,Santa Cruz,2,Mild Risk
Timber Mountain Store,-121.2905919,41.6479145,Plumas,1,Low Risk
Unknown Name,-121.6331524,39.026085200000004,Yuba,3,Medium Risk
Chevron,-121.6325355,39.0666891,Yuba,3,Medium Risk
Arco,-121.6348743,39.0978281,Yuba,3,Medium Risk
Quickstop,-121.6337156,39.0985711,Yuba,3,Medium Risk
PowerMarket,-121.66033390000001,39.2737183,Yuba,3,Medium Risk
Arco,-121.66156770000002,39.2763261,Yuba,3,Medium Risk
Gridley Grill,-121.67872720000001,39.3226898,Butte,3,Medium Risk
Unknown Name,-122.12378740000001,40.130787899999994,Butte,3,Medium Risk
Sunshine Gas,-122.1892977,40.1866684,Shasta,2,Mild Risk
76,-122.1979558,40.1868323,Shasta,2,Mild Risk
Chevron,-122.2834469,40.3697962,Shasta,2,Mild Risk
Chevron,-122.2874987,40.38974520000001,Shasta,2,Mild Risk
Chevron,-122.3654759,40.6224139,Shasta,2,Mild Risk
Unknown Name,-122.3848361,40.88800870000001,Shasta,2,Mild Risk
Pollard Flat,-122.41839590000001,40.994516299999994,Shasta,2,Mild Risk
Chevron,-122.27624469999999,41.2225727,Shasta,2,Mild Risk
Chevron,-122.1373057,41.2507659,Shasta,2,Mild Risk
Spirit,-122.3166007,41.3108239,Shasta,2,Mild Risk
Chevron,-122.1936058,39.49395850000001,Butte,3,Medium Risk
Flyers,-122.06441540000002,39.026521100000004,Napa,0,
Arco,-121.78353519999999,38.70000039999999,Yolo,2,Mild Risk
Chevron,-122.31735649999999,41.1483386,Shasta,2,Mild Risk
Chevron,-118.4761747,34.015671999999995,Los Angeles,3,Medium Risk
Chevron,-120.95891670000002,37.689447200000004,Stanislaus,2,Mild Risk
USA Gasoline,-120.9583063,37.677236900000004,Stanislaus,2,Mild Risk
Unknown Name,-118.4703992,34.39226179999999,Los Angeles,3,Medium Risk
AM/PM,-122.3302315,37.947036600000004,Contra Costa,2,Mild Risk
Valero,-122.32869199999999,37.9436565,Contra Costa,2,Mild Risk
Unknown Name,-118.54035619999999,34.4229172,Los Angeles,3,Medium Risk
Unknown Name,-118.47452009999999,34.235301899999996,Los Angeles,3,Medium Risk
Shell,-122.2205634,37.7674874,Alameda,3,Medium Risk
Valero,-121.95745649999999,37.9525007,Contra Costa,2,Mild Risk
Shell,-121.9566894,37.9521665,Contra Costa,2,Mild Risk
7-Eleven,-121.99359879999999,37.978201,Contra Costa,2,Mild Risk
Unknown Name,-122.0554535,37.63661010000001,Alameda,3,Medium Risk
Unknown Name,-122.05411240000001,37.6367737,Alameda,3,Medium Risk
Unknown Name,-118.53639869999999,34.242424299999996,Los Angeles,3,Medium Risk
Rotten Robbie,-121.90637679999999,37.270903600000004,Santa Clara,3,Medium Risk
Foxworthy Gas,-121.9054592,37.271168599999996,Santa Clara,3,Medium Risk
76,-121.9286,37.4892206,Alameda,3,Medium Risk
Madera Shell Gas & Food ,-120.0564497,36.93857620000001,Fresno,1,Low Risk
Parkwood Mini Mart,-120.0557304,36.93807879999999,Fresno,1,Low Risk
Kirkwood Station,-120.07328840000001,38.702884600000004,Calaveras,0,
Valero,-118.90445590000002,34.3992968,Ventura,0,
Unknown Name,-117.14644299999999,36.6070013,Inyo,0,
7-Eleven,-117.09286979999999,33.1357013,San Diego,3,Medium Risk
Chevron,-120.17239850000001,38.0746054,Calaveras,1,Low Risk
Unknown Name,-120.999152,37.798345,Stanislaus,2,Mild Risk
Unknown Name,-121.9168685,37.2632103,Santa Clara,3,Medium Risk
Chevron,-120.07798400000001,36.9749646,Madera,3,Medium Risk
Valero Gas Station,-120.08646759999999,36.9821217,Madera,3,Medium Risk
Shell Gas,-120.07211240000001,36.9530023,Fresno,1,Low Risk
Unknown Name,-118.53579909999999,34.2575446,Los Angeles,3,Medium Risk
76,-118.3787588,34.150208899999996,Los Angeles,3,Medium Risk
Unknown Name,-118.4410192,34.2348151,Los Angeles,3,Medium Risk
Arco,-118.55609550000001,34.3785645,Los Angeles,3,Medium Risk
Chevron,-120.05576119999999,36.9457849,Fresno,1,Low Risk
Unknown Name,-118.5270354,34.2081891,Los Angeles,3,Medium Risk
Unknown Name,-118.5365892,34.2575124,Los Angeles,3,Medium Risk
Redhill 76 Circle K,-122.56661969999999,37.98117110000001,Marin,1,Low Risk
Shell,-119.86838,35.6146169,Kern,3,Medium Risk
Shell,-118.2899588,37.165840100000004,Fresno,1,Low Risk
Shell Gas Station,-120.05125840000001,36.95231079999999,Fresno,1,Low Risk
76 Gas Station,-120.0525619,36.9532282,Fresno,1,Low Risk
76,-122.20153470000001,39.7493976,Butte,3,Medium Risk
Valero,-121.9545226,37.271956,Santa Clara,3,Medium Risk
Valero,-122.08859679999999,37.6611805,Alameda,3,Medium Risk
Chevron,-118.43780509999999,34.049944,Los Angeles,3,Medium Risk
Exxon,-121.95622900000001,37.26963370000001,Santa Clara,3,Medium Risk
A Tool Shed Equipment Rental,-121.65338329999999,37.131800299999995,Santa Cruz,2,Mild Risk
Unknown Name,-118.44783980000001,34.067528499999995,Los Angeles,3,Medium Risk
Arco,-119.03855630000001,34.223105700000005,Ventura,3,Medium Risk
Arco,-117.90732779999999,34.121966,Los Angeles,3,Medium Risk
Mobil,-117.90783470000001,34.1232227,Los Angeles,3,Medium Risk
Unknown Name,-118.51893270000001,34.2014193,Los Angeles,3,Medium Risk
Unknown Name,-118.51900249999998,34.200878,Los Angeles,3,Medium Risk
Unknown Name,-118.48393689999999,34.201409000000005,Los Angeles,3,Medium Risk
Unknown Name,-118.4841032,34.2009276,Los Angeles,3,Medium Risk
Unknown Name,-116.88744409999998,34.900541499999996,San Bernardino,1,Low Risk
Arco,-116.887235,34.9014511,San Bernardino,1,Low Risk
Shell,-116.8871102,34.903823200000005,San Bernardino,1,Low Risk
USA Gasoline,-116.40227420000001,33.7283424,Riverside,2,Mild Risk
Chevron,-118.16544479999999,34.7037073,Los Angeles,2,Mild Risk
Unknown Name,-118.50963290000001,34.22135720000001,Los Angeles,3,Medium Risk
Chevron,-118.2018982,34.0567718,Los Angeles,3,Medium Risk
Mobil,-118.1320544,34.13760120000001,Los Angeles,3,Medium Risk
7-Eleven,-117.17903840000001,33.1378225,San Diego,3,Medium Risk
Chevron,-120.64987240000002,35.26173520000001,San Luis Obispo,2,Mild Risk
Crane Flat Chevron,-119.79695559999999,37.753231400000004,Calaveras,0,
Berri Brothers,-117.3737894,33.974428700000004,San Bernardino,3,Medium Risk
Conserv Fuel,-120.6652886,35.289035,San Luis Obispo,2,Mild Risk
Arco,-122.3356486,37.9905745,Contra Costa,2,Mild Risk
Mobil,-118.17427830000001,34.6898537,Los Angeles,2,Mild Risk
76,-122.4209216,37.7523094,San Francisco,2,Mild Risk
Conserv Fuel,-120.191433,34.612831,Santa Barbara,2,Mild Risk
Shell,-120.191588,34.612372,Santa Barbara,2,Mild Risk
Chevron,-118.17288500000001,34.697074,Los Angeles,2,Mild Risk
Pioneer Food Mart,-120.6917992,35.6263874,San Luis Obispo,2,Mild Risk
Chevron,-121.4508197,38.4957366,Sacramento,3,Medium Risk
76,-121.45084109999999,38.4964924,Sacramento,3,Medium Risk
Valero,-121.95230790000001,37.5573506,Alameda,3,Medium Risk
Arco,-121.9508996,37.5565408,Alameda,3,Medium Risk
Shell,-122.43133799999998,37.729044200000004,San Francisco,2,Mild Risk
76,-122.4296241,37.7301389,San Francisco,2,Mild Risk
USA Gasoline,-117.8722317,34.0996849,Los Angeles,3,Medium Risk
7-Eleven,-117.87303870000001,34.0990945,Los Angeles,3,Medium Risk
ARCO Grand Carwash,-117.87291029999999,34.0742524,Los Angeles,3,Medium Risk
Chevron,-121.92312890000001,37.2430849,Santa Clara,3,Medium Risk
76,-122.4377294,37.7238458,San Francisco,2,Mild Risk
Arco,-122.4527203,37.709078399999996,San Francisco,2,Mild Risk
Valero,-122.464366,37.6960079,San Francisco,2,Mild Risk
arco,-121.47645349999999,38.6301356,Sacramento,3,Medium Risk
Shell,-121.47513390000002,38.6298904,Sacramento,3,Medium Risk
Valero,-121.4758998,38.6273125,Sacramento,3,Medium Risk
Mobil,-121.4752564,38.62014129999999,Sacramento,3,Medium Risk
Arco,-121.56868300000001,37.0212848,Santa Cruz,2,Mild Risk
Shell,-121.509248,38.656487299999995,Sacramento,3,Medium Risk
Unknown Name,-117.04493300000001,32.5504761,San Diego,3,Medium Risk
Unknown Name,-117.0443268,32.5520056,San Diego,3,Medium Risk
Unknown Name,-117.0448136,32.552149199999995,San Diego,3,Medium Risk
Bonfare,-121.4753118,38.6222528,Sacramento,3,Medium Risk
Chevron,-121.5117791,38.495907700000004,Sacramento,3,Medium Risk
Unknown Name,-121.52690159999999,38.580354299999996,Yolo,2,Mild Risk
Chevron,-121.4011798,38.61096989999999,Sacramento,3,Medium Risk
Valero,-121.38348540000001,38.6108,Sacramento,3,Medium Risk
Arco,-121.503656,38.4959274,Sacramento,3,Medium Risk
Shell,-121.49747009999999,38.613141999999996,Sacramento,3,Medium Risk
Shell,-121.5047353,38.6372595,Sacramento,3,Medium Risk
Unknown Name,-121.77580520000001,37.6793476,Alameda,3,Medium Risk
Unknown Name,-121.7666163,37.681096999999994,Alameda,3,Medium Risk
Beacon,-120.8485149,37.5044384,Stanislaus,2,Mild Risk
Quick Stop,-120.848547,37.504710700000004,Stanislaus,2,Mild Risk
Quick Stop,-120.87619790000001,37.52142910000001,Stanislaus,2,Mild Risk
Valero,-121.45640929999999,38.64436679999999,Sacramento,3,Medium Risk
Unknown Name,-121.47864440000001,38.6547383,Sacramento,3,Medium Risk
Chevron,-121.507823,38.6409917,Sacramento,3,Medium Risk
Qwik Korner,-117.0011662,32.8382871,San Diego,3,Medium Risk
Valero,-120.4872106,37.31953970000001,Merced,2,Mild Risk
76,-117.107891,32.950683000000005,San Diego,3,Medium Risk
Valero,-121.99936100000001,37.284420000000004,Santa Clara,3,Medium Risk
Tupacks Liquor,-118.0789682,34.704189,Los Angeles,2,Mild Risk
Unknown Name,-117.0789618,32.7483428,San Diego,3,Medium Risk
Chevron,-121.19755009999999,37.797171399999996,San Joaquin,3,Medium Risk
Arco AM PM,-121.1894723,37.797770299999996,San Joaquin,3,Medium Risk
Quicki Kleen Car wash,-121.207647,37.7975817,San Joaquin,3,Medium Risk
Unknown Name,-121.20280290000001,37.797778799999996,San Joaquin,3,Medium Risk
Arco,-120.85017260000001,37.4761182,Merced,2,Mild Risk
Chevron,-120.84854720000001,37.474917700000006,Merced,2,Mild Risk
Unknown Name,-119.6921182,34.9488436,Kern,3,Medium Risk
Mobil,-120.189279,34.611348,Santa Barbara,2,Mild Risk
Dogpatch Biofuels,-122.39279920000001,37.7564805,San Francisco,2,Mild Risk
Fastrip,-120.57406780000001,34.9674546,San Luis Obispo,2,Mild Risk
Unknown Name,-120.57153249999999,34.9724467,San Luis Obispo,2,Mild Risk
Costco Gasoline,-117.2237162,32.8199865,San Diego,3,Medium Risk
Chevron,-121.9921068,37.2911622,Santa Clara,3,Medium Risk
Unknown Name,-119.31249440000002,36.0642734,Tulare,2,Mild Risk
Unknown Name,-119.312848,36.0650526,Tulare,2,Mild Risk
Arco,-116.88296159999999,34.2561353,San Bernardino,1,Low Risk
Park Gas & Food Station,-122.29338440000001,37.8046769,Alameda,3,Medium Risk
Unknown Name,-120.27581509999999,34.7441941,Santa Barbara,2,Mild Risk
Collins Market,-120.2817935,34.74400479999999,Santa Barbara,2,Mild Risk
Unknown Name,-117.88521609999998,33.8893097,Orange,3,Medium Risk
Unknown Name,-117.1075749,32.952306,San Diego,3,Medium Risk
Unknown Name,-119.87086210000001,36.7714954,Fresno,1,Low Risk
Flyers,-121.0934409,38.93468729999999,Nevada,0,
Chevron,-121.05809679999999,39.200828,Nevada,0,
Unknown Name,-119.32244850000001,36.19637,Tulare,2,Mild Risk
Unknown Name,-119.32180159999999,36.2114823,Tulare,2,Mild Risk
Unknown Name,-119.34329040000001,36.2086652,Tulare,2,Mild Risk
Unknown Name,-119.35416599999999,36.2039708,Tulare,2,Mild Risk
Unknown Name,-122.03894469999999,37.956754,Contra Costa,2,Mild Risk
Unknown Name,-122.03367140000002,37.9596682,Contra Costa,2,Mild Risk
Shell,-122.0248953,37.939059,Contra Costa,2,Mild Risk
Shell,-117.2888866,33.0490424,San Diego,3,Medium Risk
Unknown Name,-120.8328144,35.3114677,San Luis Obispo,2,Mild Risk
Unknown Name,-124.1351625,40.7936218,Del Norte,2,Mild Risk
Unknown Name,-124.1912689,40.768214,Del Norte,2,Mild Risk
Unknown Name,-124.177874,40.7918064,Del Norte,2,Mild Risk
Mobil,-119.03866289999999,35.35437,Kern,3,Medium Risk
Shell,-122.62178300000001,38.235614700000006,Sonoma,2,Mild Risk
Chevron,-121.56909850000001,37.0218756,Santa Cruz,2,Mild Risk
Shell,-120.6647966,35.28876229999999,San Luis Obispo,2,Mild Risk
Unknown Name,-119.038731,36.0872309,Tulare,2,Mild Risk
Chevron,-119.7003916,36.7354544,Fresno,1,Low Risk
Shell,-119.69972109999999,36.736137899999996,Fresno,1,Low Risk
Valero Gas,-119.6997479,36.738158500000004,Fresno,1,Low Risk
Shell,-121.0707926,38.6547834,El Dorado,2,Mild Risk
Unknown Name,-121.0677617,38.6505899,El Dorado,2,Mild Risk
Shell,-121.69403840000001,38.550276600000004,Yolo,2,Mild Risk
Chevron,-121.9716327,37.548241499999996,Alameda,3,Medium Risk
Shell,-121.01595459999999,37.0547501,Merced,3,Medium Risk
Unknown Name,-118.16926699999999,33.8968243,Los Angeles,3,Medium Risk
Marsh Road Valero,-122.18855520000001,37.4740755,San Mateo,1,Low Risk
Chevron Marsh Road,-122.1836195,37.4808325,San Mateo,1,Low Risk
Unknown Name,-123.97588490000001,41.845708,Del Norte,1,Low Risk
Valero,-121.32235370000001,36.41855870000001,Monterey,3,Medium Risk
Unknown Name,-117.2463067,33.0531637,San Diego,3,Medium Risk
Unknown Name,-116.923983,32.874005100000005,San Diego,3,Medium Risk
Unknown Name,-122.43006480000001,37.65008510000001,San Mateo,1,Low Risk
Shell,-122.4305072,37.650653399999996,San Mateo,1,Low Risk
Hazard Center Auto Mall,-117.15799399999999,32.7726343,San Diego,3,Medium Risk
Alianza,-122.40846599999999,37.748191,San Francisco,2,Mild Risk
Allstars,-122.40638700000001,37.748692999999996,San Francisco,2,Mild Risk
Unknown Name,-121.83158999999999,37.266413299999996,Santa Clara,3,Medium Risk
Unknown Name,-122.0974801,37.9021749,Contra Costa,2,Mild Risk
Unknown Name,-122.1534818,37.7519652,Alameda,3,Medium Risk
Chevron,-117.1731132,32.878352500000005,San Diego,3,Medium Risk
Shell,-117.2600592,33.0457099,San Diego,3,Medium Risk
Unknown Name,-122.33490309999999,40.5050244,Shasta,2,Mild Risk
Spirit,-118.419141,35.75813,Kern,0,
Fastrip,-118.41996599999999,35.758266,Kern,0,
Shell,-117.871971,35.798538,Kern,0,
